 v_i      u      x      Error   
3.37373e-07 0.380695 0.0576942 0.999999
3.37035e-07 0.381157 0.0577942 0.999999
3.36699e-07 0.381617 0.0578942 0.999999
3.36362e-07 0.382078 0.0579942 0.999999
3.36026e-07 0.382537 0.0580942 0.999999
3.3569e-07 0.382996 0.0581942 0.999999
3.35355e-07 0.383455 0.0582942 0.999999
3.3502e-07 0.383913 0.0583942 0.999999
3.34685e-07 0.38437 0.0584942 0.999999
3.3435e-07 0.384827 0.0585941 0.999999
3.34016e-07 0.385283 0.0586941 0.999999
3.33682e-07 0.385739 0.0587941 0.999999
3.33349e-07 0.386194 0.0588941 0.999999
3.33016e-07 0.386649 0.0589941 0.999999
3.32683e-07 0.387103 0.0590941 0.999999
3.3235e-07 0.387556 0.0591941 0.999999
3.32018e-07 0.388009 0.0592941 0.999999
3.31686e-07 0.388461 0.0593941 0.999999
3.31355e-07 0.388913 0.0594941 0.999999
3.31024e-07 0.389365 0.059594 0.999999
3.30693e-07 0.389815 0.059694 0.999999
3.30362e-07 0.390265 0.059794 0.999999
3.30032e-07 0.390715 0.059894 0.999999
3.29702e-07 0.391164 0.059994 0.999999
3.29373e-07 0.391613 0.060094 0.999999
3.29044e-07 0.392061 0.060194 0.999999
3.28715e-07 0.392508 0.060294 0.999999
3.28386e-07 0.392955 0.060394 0.999999
3.28058e-07 0.393401 0.060494 0.999999
3.2773e-07 0.393847 0.0605939 0.999999
3.27403e-07 0.394292 0.0606939 0.999999
3.27076e-07 0.394737 0.0607939 0.999999
3.26749e-07 0.395181 0.0608939 0.999999
3.26422e-07 0.395625 0.0609939 0.999999
3.26096e-07 0.396068 0.0610939 0.999999
3.2577e-07 0.39651 0.0611939 0.999999
3.25444e-07 0.396952 0.0612939 0.999999
3.25119e-07 0.397394 0.0613939 0.999999
3.24794e-07 0.397835 0.0614939 0.999999
3.2447e-07 0.398275 0.0615938 0.999999
3.24145e-07 0.398715 0.0616938 0.999999
3.23821e-07 0.399154 0.0617938 0.999999
3.23498e-07 0.399593 0.0618938 0.999999
3.23174e-07 0.400031 0.0619938 0.999999
3.22852e-07 0.400469 0.0620938 0.999999
3.22529e-07 0.400906 0.0621938 0.999999
3.22207e-07 0.401343 0.0622938 0.999999
3.21885e-07 0.401779 0.0623938 0.999999
3.21563e-07 0.402214 0.0624938 0.999999
3.21241e-07 0.402649 0.0625937 0.999999
3.2092e-07 0.403084 0.0626937 0.999999
3.206e-07 0.403518 0.0627937 0.999999
3.20279e-07 0.403951 0.0628937 0.999999
3.19959e-07 0.404384 0.0629937 0.999999
3.19639e-07 0.404816 0.0630937 0.999999
3.1932e-07 0.405248 0.0631937 0.999999
3.19001e-07 0.405679 0.0632937 0.999999
3.18682e-07 0.40611 0.0633937 0.999999
3.18364e-07 0.40654 0.0634937 0.999999
3.18045e-07 0.40697 0.0635936 0.999999
3.17728e-07 0.407399 0.0636936 0.999999
3.1741e-07 0.407828 0.0637936 0.999999
3.17093e-07 0.408256 0.0638936 0.999999
3.16776e-07 0.408683 0.0639936 0.999999
3.16459e-07 0.40911 0.0640936 0.999999
3.16143e-07 0.409537 0.0641936 0.999999
3.15827e-07 0.409963 0.0642936 0.999999
3.15511e-07 0.410388 0.0643936 0.999999
3.15196e-07 0.410813 0.0644936 0.999999
3.14881e-07 0.411237 0.0645935 0.999999
3.14566e-07 0.411661 0.0646935 0.999999
3.14252e-07 0.412085 0.0647935 0.999999
3.13938e-07 0.412507 0.0648935 0.999999
3.13624e-07 0.41293 0.0649935 0.999999
3.13311e-07 0.413352 0.0650935 0.999999
3.12998e-07 0.413773 0.0651935 0.999999
3.12685e-07 0.414194 0.0652935 0.999999
3.12372e-07 0.414614 0.0653935 0.999999
3.1206e-07 0.415033 0.0654935 0.999999
3.11748e-07 0.415453 0.0655934 0.999999
3.11437e-07 0.415871 0.0656934 0.999999
3.11125e-07 0.416289 0.0657934 0.999999
3.10815e-07 0.416707 0.0658934 0.999999
3.10504e-07 0.417124 0.0659934 0.999999
3.10194e-07 0.417541 0.0660934 0.999999
3.09884e-07 0.417957 0.0661934 0.999999
3.09574e-07 0.418372 0.0662934 0.999999
3.09264e-07 0.418787 0.0663934 0.999999
3.08955e-07 0.419202 0.0664934 0.999999
3.08647e-07 0.419616 0.0665933 0.999999
3.08338e-07 0.420029 0.0666933 0.999999
3.0803e-07 0.420442 0.0667933 0.999999
3.07722e-07 0.420855 0.0668933 0.999999
3.07415e-07 0.421267 0.0669933 0.999999
3.07107e-07 0.421678 0.0670933 0.999999
3.068e-07 0.422089 0.0671933 0.999999
3.06494e-07 0.4225 0.0672933 0.999999
3.06188e-07 0.42291 0.0673933 0.999999
3.05882e-07 0.423319 0.0674933 0.999999
3.05576e-07 0.423728 0.0675932 0.999999
3.0527e-07 0.424136 0.0676932 0.999999
3.04965e-07 0.424544 0.0677932 0.999999
3.04661e-07 0.424952 0.0678932 0.999999
3.04356e-07 0.425358 0.0679932 0.999999
3.04052e-07 0.425765 0.0680932 0.999999
3.03748e-07 0.426171 0.0681932 0.999999
3.03444e-07 0.426576 0.0682932 0.999999
3.03141e-07 0.426981 0.0683932 0.999999
3.02838e-07 0.427385 0.0684932 0.999999
3.02536e-07 0.427789 0.0685931 0.999999
3.02233e-07 0.428192 0.0686931 0.999999
3.01931e-07 0.428595 0.0687931 0.999999
3.01629e-07 0.428998 0.0688931 0.999999
3.01328e-07 0.429399 0.0689931 0.999999
3.01027e-07 0.429801 0.0690931 0.999999
3.00726e-07 0.430202 0.0691931 0.999999
3.00425e-07 0.430602 0.0692931 0.999999
3.00125e-07 0.431002 0.0693931 0.999999
2.99825e-07 0.431401 0.0694931 0.999999
2.99526e-07 0.4318 0.069593 0.999999
2.99226e-07 0.432198 0.069693 0.999999
2.98927e-07 0.432596 0.069793 0.999999
2.98628e-07 0.432993 0.069893 0.999999
2.9833e-07 0.43339 0.069993 0.999999
2.98032e-07 0.433786 0.070093 0.999999
2.97734e-07 0.434182 0.070193 0.999999
2.97436e-07 0.434578 0.070293 0.999999
2.97139e-07 0.434972 0.070393 0.999999
2.96842e-07 0.435367 0.070493 0.999999
2.96546e-07 0.435761 0.0705929 0.999999
2.96249e-07 0.436154 0.0706929 0.999999
2.95953e-07 0.436547 0.0707929 0.999999
2.95657e-07 0.436939 0.0708929 0.999999
2.95362e-07 0.437331 0.0709929 0.999999
2.95067e-07 0.437723 0.0710929 0.999999
2.94772e-07 0.438114 0.0711929 0.999999
2.94477e-07 0.438504 0.0712929 0.999999
2.94183e-07 0.438894 0.0713929 0.999999
2.93889e-07 0.439283 0.0714929 0.999999
2.93595e-07 0.439672 0.0715928 0.999999
2.93302e-07 0.440061 0.0716928 0.999999
2.93009e-07 0.440449 0.0717928 0.999999
2.92716e-07 0.440836 0.0718928 0.999999
2.92423e-07 0.441223 0.0719928 0.999999
2.92131e-07 0.44161 0.0720928 0.999999
2.91839e-07 0.441996 0.0721928 0.999999
2.91547e-07 0.442381 0.0722928 0.999999
2.91256e-07 0.442766 0.0723928 0.999999
2.90965e-07 0.443151 0.0724928 0.999999
2.90674e-07 0.443535 0.0725927 0.999999
2.90384e-07 0.443919 0.0726927 0.999999
2.90093e-07 0.444302 0.0727927 0.999999
2.89804e-07 0.444684 0.0728927 0.999999
2.89514e-07 0.445066 0.0729927 0.999999
2.89225e-07 0.445448 0.0730927 0.999999
2.88936e-07 0.445829 0.0731927 0.999999
2.88647e-07 0.44621 0.0732927 0.999999
2.88358e-07 0.44659 0.0733927 0.999999
2.8807e-07 0.44697 0.0734927 0.999999
2.87782e-07 0.447349 0.0735926 0.999999
2.87495e-07 0.447728 0.0736926 0.999999
2.87207e-07 0.448106 0.0737926 0.999999
2.8692e-07 0.448484 0.0738926 0.999999
2.86634e-07 0.448862 0.0739926 0.999999
2.86347e-07 0.449238 0.0740926 0.999999
2.86061e-07 0.449615 0.0741926 0.999999
2.85775e-07 0.449991 0.0742926 0.999999
2.85489e-07 0.450366 0.0743926 0.999999
2.85204e-07 0.450741 0.0744926 0.999999
2.84919e-07 0.451116 0.0745925 0.999999
2.84634e-07 0.45149 0.0746925 0.999999
2.8435e-07 0.451863 0.0747925 0.999999
2.84066e-07 0.452236 0.0748925 0.999999
2.83782e-07 0.452609 0.0749925 0.999999
2.83498e-07 0.452981 0.0750925 0.999999
2.83215e-07 0.453353 0.0751925 0.999999
2.82932e-07 0.453724 0.0752925 0.999999
2.82649e-07 0.454095 0.0753925 0.999999
2.82367e-07 0.454465 0.0754925 0.999999
2.82084e-07 0.454835 0.0755924 0.999999
2.81802e-07 0.455204 0.0756924 0.999999
2.81521e-07 0.455573 0.0757924 0.999999
2.81239e-07 0.455941 0.0758924 0.999999
2.80958e-07 0.456309 0.0759924 0.999999
2.80678e-07 0.456677 0.0760924 0.999999
2.80397e-07 0.457043 0.0761924 0.999999
2.80117e-07 0.45741 0.0762924 0.999999
2.79837e-07 0.457776 0.0763924 0.999999
2.79557e-07 0.458142 0.0764924 0.999999
2.79278e-07 0.458507 0.0765923 0.999999
2.78999e-07 0.458871 0.0766923 0.999999
2.7872e-07 0.459236 0.0767923 0.999999
2.78441e-07 0.459599 0.0768923 0.999999
2.78163e-07 0.459962 0.0769923 0.999999
2.77885e-07 0.460325 0.0770923 0.999999
2.77607e-07 0.460688 0.0771923 0.999999
2.7733e-07 0.461049 0.0772923 0.999999
2.77053e-07 0.461411 0.0773923 0.999999
2.76776e-07 0.461772 0.0774923 0.999999
2.76499e-07 0.462132 0.0775922 0.999999
2.76223e-07 0.462492 0.0776922 0.999999
2.75947e-07 0.462852 0.0777922 0.999999
2.75671e-07 0.463211 0.0778922 0.999999
2.75396e-07 0.46357 0.0779922 0.999999
2.7512e-07 0.463928 0.0780922 0.999999
2.74845e-07 0.464285 0.0781922 0.999999
2.74571e-07 0.464643 0.0782922 0.999999
2.74296e-07 0.465 0.0783922 0.999999
2.74022e-07 0.465356 0.0784922 0.999999
2.73748e-07 0.465712 0.0785921 0.999999
2.73475e-07 0.466067 0.0786921 0.999999
2.73201e-07 0.466422 0.0787921 0.999999
2.72928e-07 0.466777 0.0788921 0.999999
2.72656e-07 0.467131 0.0789921 0.999999
2.72383e-07 0.467484 0.0790921 0.999999
2.72111e-07 0.467838 0.0791921 0.999999
2.71839e-07 0.46819 0.0792921 0.999999
2.71567e-07 0.468543 0.0793921 0.999999
2.71296e-07 0.468894 0.0794921 0.999999
2.71025e-07 0.469246 0.079592 0.999999
2.70754e-07 0.469597 0.079692 0.999999
2.70483e-07 0.469947 0.079792 0.999999
2.70213e-07 0.470297 0.079892 0.999999
2.69943e-07 0.470647 0.079992 0.999999
2.69673e-07 0.470996 0.080092 0.999999
2.69404e-07 0.471344 0.080192 0.999999
2.69134e-07 0.471693 0.080292 0.999999
2.68865e-07 0.47204 0.080392 0.999999
2.68597e-07 0.472388 0.080492 0.999999
2.68328e-07 0.472735 0.0805919 0.999999
2.6806e-07 0.473081 0.0806919 0.999999
2.67792e-07 0.473427 0.0807919 0.999999
2.67525e-07 0.473773 0.0808919 0.999999
2.67257e-07 0.474118 0.0809919 0.999999
2.6699e-07 0.474462 0.0810919 0.999999
2.66723e-07 0.474807 0.0811919 0.999999
2.66457e-07 0.47515 0.0812919 0.999999
2.6619e-07 0.475494 0.0813919 0.999999
2.65924e-07 0.475836 0.0814919 0.999999
2.65659e-07 0.476179 0.0815918 0.999999
2.65393e-07 0.476521 0.0816918 0.999999
2.65128e-07 0.476862 0.0817918 0.999999
2.64863e-07 0.477203 0.0818918 0.999999
2.64598e-07 0.477544 0.0819918 0.999999
2.64334e-07 0.477884 0.0820918 0.999999
2.6407e-07 0.478224 0.0821918 0.999999
2.63806e-07 0.478563 0.0822918 0.999999
2.63542e-07 0.478902 0.0823918 0.999999
2.63279e-07 0.479241 0.0824918 0.999999
2.63016e-07 0.479579 0.0825917 0.999999
2.62753e-07 0.479916 0.0826917 0.999999
2.6249e-07 0.480254 0.0827917 0.999999
2.62228e-07 0.48059 0.0828917 0.999999
2.61966e-07 0.480927 0.0829917 0.999999
2.61704e-07 0.481262 0.0830917 0.999999
2.61442e-07 0.481598 0.0831917 0.999999
2.61181e-07 0.481933 0.0832917 0.999999
2.6092e-07 0.482267 0.0833917 0.999999
2.60659e-07 0.482601 0.0834917 0.999999
2.60399e-07 0.482935 0.0835916 0.999999
2.60138e-07 0.483268 0.0836916 0.999999
2.59878e-07 0.483601 0.0837916 0.999999
2.59619e-07 0.483933 0.0838916 0.999999
2.59359e-07 0.484265 0.0839916 0.999999
2.591e-07 0.484597 0.0840916 0.999999
2.58841e-07 0.484928 0.0841916 0.999999
2.58582e-07 0.485259 0.0842916 0.999999
2.58324e-07 0.485589 0.0843916 0.999999
2.58066e-07 0.485919 0.0844916 0.999999
2.57808e-07 0.486248 0.0845915 0.999999
2.5755e-07 0.486577 0.0846915 0.999999
2.57293e-07 0.486905 0.0847915 0.999999
2.57036e-07 0.487233 0.0848915 0.999999
2.56779e-07 0.487561 0.0849915 0.999999
2.56522e-07 0.487888 0.0850915 0.999999
2.56266e-07 0.488215 0.0851915 0.999999
2.5601e-07 0.488541 0.0852915 0.999999
2.55754e-07 0.488867 0.0853915 0.999999
2.55498e-07 0.489193 0.0854915 0.999999
2.55243e-07 0.489518 0.0855914 0.999999
2.54988e-07 0.489843 0.0856914 0.999999
2.54733e-07 0.490167 0.0857914 0.999999
2.54478e-07 0.490491 0.0858914 0.999999
2.54224e-07 0.490814 0.0859914 0.999999
2.5397e-07 0.491137 0.0860914 0.999999
2.53716e-07 0.49146 0.0861914 0.999999
2.53463e-07 0.491782 0.0862914 0.999999
2.53209e-07 0.492103 0.0863914 0.999999
2.52956e-07 0.492425 0.0864914 0.999999
2.52704e-07 0.492745 0.0865913 0.999999
2.52451e-07 0.493066 0.0866913 0.999999
2.52199e-07 0.493386 0.0867913 0.999999
2.51947e-07 0.493705 0.0868913 0.999999
2.51695e-07 0.494025 0.0869913 0.999999
2.51443e-07 0.494343 0.0870913 0.999999
2.51192e-07 0.494662 0.0871913 0.999999
2.50941e-07 0.49498 0.0872913 0.999999
2.5069e-07 0.495297 0.0873913 0.999999
2.5044e-07 0.495614 0.0874913 0.999999
2.50189e-07 0.495931 0.0875912 0.999999
2.49939e-07 0.496247 0.0876912 0.999999
2.4969e-07 0.496563 0.0877912 0.999999
2.4944e-07 0.496878 0.0878912 0.999999
2.49191e-07 0.497193 0.0879912 0.999999
2.48942e-07 0.497508 0.0880912 0.999999
2.48693e-07 0.497822 0.0881912 1
2.48444e-07 0.498136 0.0882912 1
2.48196e-07 0.498449 0.0883912 1
2.47948e-07 0.498762 0.0884912 1
2.477e-07 0.499075 0.0885911 1
2.47453e-07 0.499387 0.0886911 1
2.47205e-07 0.499698 0.0887911 1
2.46958e-07 0.50001 0.0888911 1
2.46711e-07 0.500321 0.0889911 1
2.46465e-07 0.500631 0.0890911 1
2.46219e-07 0.500941 0.0891911 1
2.45972e-07 0.501251 0.0892911 1
2.45727e-07 0.50156 0.0893911 1
2.45481e-07 0.501869 0.0894911 1
2.45236e-07 0.502177 0.089591 1
2.44991e-07 0.502485 0.089691 1
2.44746e-07 0.502793 0.089791 1
2.44501e-07 0.5031 0.089891 1
2.44257e-07 0.503407 0.089991 1
2.44013e-07 0.503713 0.090091 1
2.43769e-07 0.504019 0.090191 1
2.43525e-07 0.504325 0.090291 1
2.43282e-07 0.50463 0.090391 1
2.43039e-07 0.504935 0.090491 1
2.42796e-07 0.505239 0.0905909 1
2.42553e-07 0.505543 0.0906909 1
2.42311e-07 0.505847 0.0907909 1
2.42069e-07 0.50615 0.0908909 1
2.41827e-07 0.506452 0.0909909 1
2.41585e-07 0.506755 0.0910909 1
2.41344e-07 0.507057 0.0911909 1
2.41102e-07 0.507358 0.0912909 1
2.40861e-07 0.507659 0.0913909 1
2.40621e-07 0.50796 0.0914909 1
2.4038e-07 0.50826 0.0915908 1
2.4014e-07 0.50856 0.0916908 1
2.399e-07 0.50886 0.0917908 1
2.3966e-07 0.509159 0.0918908 1
2.39421e-07 0.509458 0.0919908 1
2.39181e-07 0.509756 0.0920908 1
2.38942e-07 0.510054 0.0921908 1
2.38704e-07 0.510351 0.0922908 1
2.38465e-07 0.510649 0.0923908 1
2.38227e-07 0.510945 0.0924908 1
2.37989e-07 0.511242 0.0925907 1
2.37751e-07 0.511538 0.0926907 1
2.37513e-07 0.511833 0.0927907 1
2.37276e-07 0.512128 0.0928907 1
2.37039e-07 0.512423 0.0929907 1
2.36802e-07 0.512717 0.0930907 1
2.36565e-07 0.513011 0.0931907 1
2.36329e-07 0.513305 0.0932907 1
2.36093e-07 0.513598 0.0933907 1
2.35857e-07 0.513891 0.0934907 1
2.35621e-07 0.514183 0.0935906 1
2.35385e-07 0.514475 0.0936906 1
2.3515e-07 0.514767 0.0937906 1
2.34915e-07 0.515058 0.0938906 1
2.3468e-07 0.515349 0.0939906 1
2.34446e-07 0.51564 0.0940906 1
2.34212e-07 0.51593 0.0941906 1
2.33977e-07 0.516219 0.0942906 1
2.33744e-07 0.516509 0.0943906 1
2.3351e-07 0.516797 0.0944906 1
2.33277e-07 0.517086 0.0945905 1
2.33043e-07 0.517374 0.0946905 1
2.32811e-07 0.517662 0.0947905 1
2.32578e-07 0.517949 0.0948905 1
2.32345e-07 0.518236 0.0949905 1
2.32113e-07 0.518523 0.0950905 1
2.31881e-07 0.518809 0.0951905 1
2.3165e-07 0.519095 0.0952905 1
2.31418e-07 0.51938 0.0953905 1
2.31187e-07 0.519665 0.0954905 1
2.30956e-07 0.51995 0.0955904 1
2.30725e-07 0.520234 0.0956904 1
2.30494e-07 0.520518 0.0957904 1
2.30264e-07 0.520801 0.0958904 1
2.30034e-07 0.521084 0.0959904 1
2.29804e-07 0.521367 0.0960904 1
2.29574e-07 0.521649 0.0961904 1
2.29345e-07 0.521931 0.0962904 1
2.29116e-07 0.522213 0.0963904 1
2.28887e-07 0.522494 0.0964904 1
2.28658e-07 0.522775 0.0965903 1
2.28429e-07 0.523055 0.0966903 1
2.28201e-07 0.523335 0.0967903 1
2.27973e-07 0.523615 0.0968903 1
2.27745e-07 0.523894 0.0969903 1
2.27518e-07 0.524173 0.0970903 1
2.2729e-07 0.524452 0.0971903 1
2.27063e-07 0.52473 0.0972903 1
2.26836e-07 0.525008 0.0973903 1
2.26609e-07 0.525285 0.0974903 1
2.26383e-07 0.525562 0.0975902 1
2.26157e-07 0.525839 0.0976902 1
2.25931e-07 0.526115 0.0977902 1
2.25705e-07 0.526391 0.0978902 1
2.25479e-07 0.526666 0.0979902 1
2.25254e-07 0.526942 0.0980902 1
2.25029e-07 0.527216 0.0981902 1
2.24804e-07 0.527491 0.0982902 1
2.24579e-07 0.527765 0.0983902 1
2.24355e-07 0.528038 0.0984902 1
2.24131e-07 0.528312 0.0985901 1
2.23907e-07 0.528584 0.0986901 1
2.23683e-07 0.528857 0.0987901 1
2.23459e-07 0.529129 0.0988901 1
2.23236e-07 0.529401 0.0989901 1
2.23013e-07 0.529672 0.0990901 1
2.2279e-07 0.529943 0.0991901 1
2.22567e-07 0.530214 0.0992901 1
2.22345e-07 0.530484 0.0993901 1
2.22123e-07 0.530754 0.0994901 1
2.21901e-07 0.531024 0.09959 1
2.21679e-07 0.531293 0.09969 1
2.21457e-07 0.531562 0.09979 1
2.21236e-07 0.53183 0.09989 1
2.21015e-07 0.532098 0.09999 1
2.20794e-07 0.532366 0.10009 1
2.20573e-07 0.532633 0.10019 1
2.20353e-07 0.5329 0.10029 1
2.20133e-07 0.533167 0.10039 1
2.19913e-07 0.533433 0.10049 1
2.19693e-07 0.533699 0.10059 1
2.19473e-07 0.533965 0.10069 1
2.19254e-07 0.53423 0.10079 1
2.19035e-07 0.534495 0.10089 1
2.18816e-07 0.534759 0.10099 1
2.18597e-07 0.535023 0.10109 1
2.18379e-07 0.535287 0.10119 1
2.18161e-07 0.53555 0.10129 1
2.17943e-07 0.535813 0.10139 1
2.17725e-07 0.536076 0.10149 1
2.17507e-07 0.536338 0.10159 1
2.1729e-07 0.5366 0.10169 1
2.17073e-07 0.536861 0.10179 1
2.16856e-07 0.537122 0.10189 1
2.16639e-07 0.537383 0.10199 1
2.16422e-07 0.537644 0.10209 1
2.16206e-07 0.537904 0.10219 1
2.1599e-07 0.538163 0.10229 1
2.15774e-07 0.538423 0.10239 1
2.15559e-07 0.538682 0.10249 1
2.15343e-07 0.53894 0.10259 1
2.15128e-07 0.539199 0.10269 1
2.14913e-07 0.539456 0.10279 1
2.14698e-07 0.539714 0.10289 1
2.14484e-07 0.539971 0.10299 1
2.14269e-07 0.540228 0.10309 1
2.14055e-07 0.540485 0.10319 1
2.13841e-07 0.540741 0.10329 1
2.13627e-07 0.540996 0.10339 1
2.13414e-07 0.541252 0.10349 1
2.13201e-07 0.541507 0.10359 1
2.12988e-07 0.541762 0.10369 1
2.12775e-07 0.542016 0.10379 1
2.12562e-07 0.54227 0.10389 1
2.1235e-07 0.542524 0.10399 1
2.12137e-07 0.542777 0.10409 1
2.11925e-07 0.54303 0.10419 1
2.11714e-07 0.543283 0.10429 1
2.11502e-07 0.543535 0.10439 1
2.11291e-07 0.543787 0.10449 1
2.1108e-07 0.544038 0.10459 1
2.10869e-07 0.544289 0.10469 1
2.10658e-07 0.54454 0.10479 1
2.10447e-07 0.544791 0.10489 1
2.10237e-07 0.545041 0.10499 1
2.10027e-07 0.545291 0.105089 1
2.09817e-07 0.54554 0.105189 1
2.09607e-07 0.545789 0.105289 1
2.09398e-07 0.546038 0.105389 1
2.09189e-07 0.546286 0.105489 1
2.08979e-07 0.546534 0.105589 1
2.08771e-07 0.546782 0.105689 1
2.08562e-07 0.547029 0.105789 1
2.08354e-07 0.547276 0.105889 1
2.08145e-07 0.547523 0.105989 1
2.07937e-07 0.547769 0.106089 1
2.07729e-07 0.548015 0.106189 1
2.07522e-07 0.548261 0.106289 1
2.07314e-07 0.548506 0.106389 1
2.07107e-07 0.548751 0.106489 1
2.069e-07 0.548995 0.106589 1
2.06694e-07 0.54924 0.106689 1
2.06487e-07 0.549484 0.106789 1
2.06281e-07 0.549727 0.106889 1
2.06074e-07 0.54997 0.106989 1
2.05868e-07 0.550213 0.107089 1
2.05663e-07 0.550456 0.107189 1
2.05457e-07 0.550698 0.107289 1
2.05252e-07 0.55094 0.107389 1
2.05047e-07 0.551181 0.107489 1
2.04842e-07 0.551422 0.107589 1
2.04637e-07 0.551663 0.107689 1
2.04433e-07 0.551904 0.107789 1
2.04228e-07 0.552144 0.107889 1
2.04024e-07 0.552384 0.107989 1
2.0382e-07 0.552623 0.108089 1
2.03617e-07 0.552862 0.108189 1
2.03413e-07 0.553101 0.108289 1
2.0321e-07 0.553339 0.108389 1
2.03007e-07 0.553577 0.108489 1
2.02804e-07 0.553815 0.108589 1
2.02601e-07 0.554052 0.108689 1
2.02399e-07 0.55429 0.108789 1
2.02196e-07 0.554526 0.108889 1
2.01994e-07 0.554763 0.108989 1
2.01792e-07 0.554999 0.109089 1
2.01591e-07 0.555235 0.109189 1
2.01389e-07 0.55547 0.109289 1
2.01188e-07 0.555705 0.109389 1
2.00987e-07 0.55594 0.109489 1
2.00786e-07 0.556174 0.109589 1
2.00585e-07 0.556408 0.109689 1
2.00385e-07 0.556642 0.109789 1
2.00185e-07 0.556875 0.109889 1
1.99985e-07 0.557108 0.109989 1
1.99785e-07 0.557341 0.110089 1
1.99585e-07 0.557573 0.110189 1
1.99386e-07 0.557805 0.110289 1
1.99186e-07 0.558037 0.110389 1
1.98987e-07 0.558269 0.110489 1
1.98788e-07 0.5585 0.110589 1
1.9859e-07 0.55873 0.110689 1
1.98391e-07 0.558961 0.110789 1
1.98193e-07 0.559191 0.110889 1
1.97995e-07 0.559421 0.110989 1
1.97797e-07 0.55965 0.111089 1
1.97599e-07 0.559879 0.111189 1
1.97402e-07 0.560108 0.111289 1
1.97205e-07 0.560336 0.111389 1
1.97008e-07 0.560564 0.111489 1
1.96811e-07 0.560792 0.111589 1
1.96614e-07 0.56102 0.111689 1
1.96417e-07 0.561247 0.111789 1
1.96221e-07 0.561473 0.111889 1
1.96025e-07 0.5617 0.111989 1
1.95829e-07 0.561926 0.112089 1
1.95633e-07 0.562152 0.112189 1
1.95438e-07 0.562377 0.112289 1
1.95243e-07 0.562603 0.112389 1
1.95047e-07 0.562827 0.112489 1
1.94853e-07 0.563052 0.112589 1
1.94658e-07 0.563276 0.112689 1
1.94463e-07 0.5635 0.112789 1
1.94269e-07 0.563723 0.112889 1
1.94075e-07 0.563947 0.112989 1
1.93881e-07 0.56417 0.113089 1
1.93687e-07 0.564392 0.113189 1
1.93493e-07 0.564614 0.113289 1
1.933e-07 0.564836 0.113389 1
1.93107e-07 0.565058 0.113489 1
1.92914e-07 0.565279 0.113589 1
1.92721e-07 0.5655 0.113689 1
1.92528e-07 0.565721 0.113789 1
1.92336e-07 0.565941 0.113889 1
1.92144e-07 0.566161 0.113989 1
1.91952e-07 0.566381 0.114089 1
1.9176e-07 0.5666 0.114189 1
1.91568e-07 0.566819 0.114289 1
1.91377e-07 0.567038 0.114389 1
1.91186e-07 0.567256 0.114489 1
1.90995e-07 0.567474 0.114589 1
1.90804e-07 0.567692 0.114689 1
1.90613e-07 0.56791 0.114789 1
1.90423e-07 0.568127 0.114889 1
1.90232e-07 0.568344 0.114989 1
1.90042e-07 0.56856 0.115088 1
1.89852e-07 0.568776 0.115188 1
1.89662e-07 0.568992 0.115288 1
1.89473e-07 0.569208 0.115388 1
1.89284e-07 0.569423 0.115488 1
1.89094e-07 0.569638 0.115588 1
1.88905e-07 0.569852 0.115688 1
1.88717e-07 0.570067 0.115788 1
1.88528e-07 0.570281 0.115888 1
1.8834e-07 0.570494 0.115988 1
1.88151e-07 0.570708 0.116088 1
1.87963e-07 0.570921 0.116188 1
1.87775e-07 0.571133 0.116288 1
1.87588e-07 0.571346 0.116388 1
1.874e-07 0.571558 0.116488 1
1.87213e-07 0.57177 0.116588 1
1.87026e-07 0.571981 0.116688 1
1.86839e-07 0.572192 0.116788 1
1.86652e-07 0.572403 0.116888 1
1.86466e-07 0.572614 0.116988 1
1.86279e-07 0.572824 0.117088 1
1.86093e-07 0.573034 0.117188 1
1.85907e-07 0.573244 0.117288 1
1.85721e-07 0.573453 0.117388 1
1.85536e-07 0.573662 0.117488 1
1.8535e-07 0.573871 0.117588 1
1.85165e-07 0.574079 0.117688 1
1.8498e-07 0.574287 0.117788 1
1.84795e-07 0.574495 0.117888 1
1.84611e-07 0.574702 0.117988 1
1.84426e-07 0.574909 0.118088 1
1.84242e-07 0.575116 0.118188 1
1.84058e-07 0.575323 0.118288 1
1.83874e-07 0.575529 0.118388 1
1.8369e-07 0.575735 0.118488 1
1.83506e-07 0.57594 0.118588 1
1.83323e-07 0.576146 0.118688 1
1.8314e-07 0.576351 0.118788 1
1.82957e-07 0.576555 0.118888 1
